ima_id	band	rel_a	rel_b	sd_rela	sd_relb	sd_dn	sunzen	sunaz
rad 1 0
K00449DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00450DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00451DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00452DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00453DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00454DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00455DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00456DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00457DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00458DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00459DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00460DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00461DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00462DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00463DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00464DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00465DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00466DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00467DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00468DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00469DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00470DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00471DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00472DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00473DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00474DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00475DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00476DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00477DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00479DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00480DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00481DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00482DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00483DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00484DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00485DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00487DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00488DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00489DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00491DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00492DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00493DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00494DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00495DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00496DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00497DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00498DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00499DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00500DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00501DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00502DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00503DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00504DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00505DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00506DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00507DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00508DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00509DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00510DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00511DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00512DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00513DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00514DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00515DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00516DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00517DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00518DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00519DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00520DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00521DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00522DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00523DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00524DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00525DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00526DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00527DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00528DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00529DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00530DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00531DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00532DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00533DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00534DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00535DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00536DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00537DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00538DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00539DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00540DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00541DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00543DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00544DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00545DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00546DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00547DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00548DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00549DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00550DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00551DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00552DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00553DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00554DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00555DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00556DC	14 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00312DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00313DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00314DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00315DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00316DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00317DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00318DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00319DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00320DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00321DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00322DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00324DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00325DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00326DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00327DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00328DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00329DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00330DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00331DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00332DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00333DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00334DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00335DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00336DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00337DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00338DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00339DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00340DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00341DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00342DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00344DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00345DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00346DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00348DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00349DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00350DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00351DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00352DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00353DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00354DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00355DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00356DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00357DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00358DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00359DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00360DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00361DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00362DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00363DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00364DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00365DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00366DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00367DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00368DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00369DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00370DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00371DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00372DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00373DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00374DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00375DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00377DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00378DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00379DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00380DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00381DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00383DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00384DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00385DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00386DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00387DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00388DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00389DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00390DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00391DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00393DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00394DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00395DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00396DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00397DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00398DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00399DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00400DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00401DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00402DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00403DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00404DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00405DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00406DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00407DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00408DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00409DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00410DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00411DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00412DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00413DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00414DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00415DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00416DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00417DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00418DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00419DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00420DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00421DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00422DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00423DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00424DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00425DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00426DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00427DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00428DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00429DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00430DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00431DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00432DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00433DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00434DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00435DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00436DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00437DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00438DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00439DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00441DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00442DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00443DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00444DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00445DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00446DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00447DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00448DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00449DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00450DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00451DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00452DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00453DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00454DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00455DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00456DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00457DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00458DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00459DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00460DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00461DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00462DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00463DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00464DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00465DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00466DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00467DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00468DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00469DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00470DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00471DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00472DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00473DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00474DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00475DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00476DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00477DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00479DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00480DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00481DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00482DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00483DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00484DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00485DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00487DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00488DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00489DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00491DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00492DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00493DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00494DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00495DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00496DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00497DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00498DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00499DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00500DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00501DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00502DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00503DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00504DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00505DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00506DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00507DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00508DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00509DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00510DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00511DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00512DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00513DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00514DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00515DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00516DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00517DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00518DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00519DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00520DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00521DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00522DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00523DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00524DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00525DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00526DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00527DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00528DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00529DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00530DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00531DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00532DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00533DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00534DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00535DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00536DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00537DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00538DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00539DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00540DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00541DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00543DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00544DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00545DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00546DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00547DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00548DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00549DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00550DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00551DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00552DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00553DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00554DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00555DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
K00556DC	22 	1.00	0.00	0.05	0.00	0.20	89.05	75.11	
